HH_ID,ResType,ResStatus,HHInc,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,M_Rel,Cable,Cats,Dogs,YogExp,DinExp,HHIn1,HHIn2,HHIn3,HHIn4,HHIn5,HHIn6,HHIn7,HHIn8,HHIn9,HHIn10,HHIn11,HHIn12,HHIn13,ResType1,ResType2,ResType3,ResType4,ResType5,ResStatus1,ResStatus2,MUndergrad,MGrad,FUndergrad,FGrad,Married,BuyYog,BuyDin,FAge,MAge
2133447,3,1,9,4,70,8,40,8,1958,1,1958,2,1,1,0,2.83,6.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,30,30
2133496,3,1,10,4,50,11,0,6,1950,1,1945,2,1,0,0,182.38,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,38,43
2133504,3,1,8,2,60,9,55,7,1962,1,1958,2,0,1,2,101.04,167.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,26,30
2133546,3,1,5,1,0,0,40,5,1925,1,1925,0,0,0,0,11.69,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,63,63
2133579,3,2,7,3,0,0,90,8,1943,1,1943,0,1,6,1,5.03,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,45,45
2133611,3,1,6,4,40,11,0,5,1952,1,1950,2,1,0,0,78.09,248.92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,36,38
2133645,3,2,2,2,0,0,0,5,1927,1,1927,0,1,0,0,26.18,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,61,61
2133660,3,1,5,1,0,0,0,8,1912,1,1912,0,1,0,0,12.14,44.70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,76,76
2133983,3,2,5,3,45,8,40,5,1954,1,1946,2,1,0,0,12.57,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,34,42
2134015,3,1,7,2,50,8,40,7,1938,1,1937,2,1,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,50,51
2134023,3,1,7,2,40,8,48,9,1955,1,1947,2,0,0,0,60.60,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,33,41
2134122,3,1,5,3,0,0,50,8,1951,1,1951,0,1,1,0,90.93,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,37,37
2134130,3,1,5,3,45,8,0,8,1957,1,1958,2,0,0,0,10.71,21.28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,31,30
2134213,5,1,7,4,40,8,40,8,1961,1,1953,2,1,2,0,7.16,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,27,35
2134254,3,1,11,2,0,9,8,6,1927,1,1922,2,1,0,1,0.75,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,61,66
2134262,1,2,1,1,0,0,40,6,1923,1,1923,0,0,0,0,93.33,45.82,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,65,65
2134288,3,1,5,5,50,8,20,8,1947,1,1945,2,1,0,1,284.68,412.30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,41,43
2134452,3,1,8,4,40,7,0,7,1948,1,1948,2,1,1,0,18.27,91.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,40,40
2134478,3,1,7,2,60,8,60,9,1939,1,1934,2,1,0,1,7.49,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,49,54
2134510,3,1,11,2,40,8,40,11,1941,1,1941,2,1,0,0,0.00,2.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,47,47
2134577,3,1,8,2,40,7,0,7,1935,1,1934,2,1,0,0,7.00,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,53,54
2134643,3,1,5,2,0,0,40,5,1939,1,1939,0,1,1,2,15.46,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,49,49
2134676,3,1,5,3,0,0,40,8,1947,1,1947,0,1,0,1,74.42,210.24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,41,41
2134742,3,1,3,1,0,0,30,7,1924,1,1924,0,0,0,0,0.65,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,64,64
2134767,5,1,4,1,0,0,0,6,1920,1,1920,0,1,2,3,3.87,3.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,68,68
2134874,3,1,11,4,45,11,0,9,1947,1,1944,2,1,0,0,31.92,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,41,44
2135186,3,1,4,2,0,4,35,4,1932,1,1928,2,1,0,1,1.64,5.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,56,60
2135244,3,1,4,2,40,9,40,9,1930,1,1926,2,1,1,0,80.88,175.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,58,62
2135251,3,1,5,6,40,8,50,8,1953,1,1947,2,1,2,1,6.80,20.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,35,41
2135277,3,1,7,2,0,9,30,5,1924,1,1918,2,1,0,1,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,64,70
2135301,3,1,6,2,0,0,45,11,1954,1,1954,0,0,2,0,65.35,351.09,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,34,34
2135343,3,2,2,4,0,0,0,4,1931,1,1931,0,1,0,1,0.00,4.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,57,57
2135384,3,1,7,2,40,8,20,8,1934,1,1934,2,1,0,1,66.31,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,54,54
2135392,3,1,13,4,40,9,40,11,1948,1,1946,2,1,0,0,39.30,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,40,42
2135434,3,1,9,2,40,5,45,6,1934,1,1928,2,1,0,0,0.50,2.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,54,60
2135442,4,1,2,1,0,0,40,7,1927,1,1927,0,0,5,4,30.10,55.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,61,61
2135475,3,1,9,2,40,5,40,5,1941,1,1940,2,1,0,1,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,47,48
2135517,3,2,3,2,0,8,0,8,1930,1,1926,2,1,0,1,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,58,62
2135608,1,2,4,1,0,0,40,8,1926,1,1926,0,1,0,0,9.18,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,62,62
2135640,3,2,5,3,50,5,45,9,1951,1,1951,2,1,1,1,122.72,235.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,37,37
2135681,3,1,10,4,40,5,40,8,1955,1,1955,2,1,2,0,15.22,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,33,33
2135749,3,1,11,2,50,5,24,5,1932,1,1932,2,1,0,1,0.00,2.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,56,56
2135756,3,1,6,2,40,5,40,4,1939,1,1938,2,1,0,1,7.87,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,49,50
2135772,5,1,4,2,0,0,40,8,1949,1,1949,0,1,0,0,1.38,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,39,39
2135848,3,1,13,2,40,9,40,5,1939,1,1939,2,1,2,0,27.52,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,49,49
2135889,3,2,3,1,0,0,40,8,1921,1,1921,0,0,0,0,8.69,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,67,67
2135970,1,2,3,1,0,0,27,8,1920,1,1920,0,1,0,0,0.45,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,68,68
2135996,1,2,4,1,40,9,0,0,1943,0,1943,2,1,0,0,11.58,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,45,45
2136069,3,3,1,6,0,5,30,9,1923,1,1921,2,1,0,0,28.10,0.00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,65,67
2136077,3,1,8,2,40,8,40,9,1955,1,1952,2,1,1,1,1.30,2.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,33,36
2136093,3,1,1,1,0,0,0,5,1914,1,1914,0,0,3,0,0.00,0.87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,74,74
2136143,3,1,4,2,0,8,35,5,1928,1,1928,2,0,0,0,1.34,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,60,60
2136150,3,1,8,2,40,9,36,5,1930,1,1929,2,1,0,0,29.22,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,58,59
2136176,3,1,6,2,0,5,0,8,1931,1,1928,2,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,57,60
2136242,4,2,7,2,60,8,45,5,1962,1,1957,2,1,0,0,2.08,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,26,31
2136283,3,1,5,2,40,5,0,4,1939,1,1932,2,0,0,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,49,56
2136325,3,1,5,3,0,0,40,9,1949,1,1949,0,0,2,2,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,39,39
2136341,3,1,6,4,60,5,40,9,1945,1,1948,2,1,0,1,1.30,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,43,40
2136531,3,1,5,4,36,9,40,8,1937,1,1937,2,0,1,0,184.05,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,51,51
2136549,3,1,7,2,45,8,40,8,1961,1,1959,2,1,1,1,1.95,4.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,27,29
2136572,3,1,4,2,0,0,40,9,1948,1,1948,0,1,0,0,67.23,113.40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,40,40
2136598,3,1,5,4,55,11,45,11,1956,1,1953,2,0,0,0,8.59,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,32,35
2136606,3,1,7,4,40,9,20,11,1947,1,1949,2,0,0,1,9.88,19.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,41,39
2136622,3,1,14,2,0,5,0,5,1920,1,1921,2,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,68,67
2136697,3,1,10,6,45,5,40,5,1950,1,1940,2,1,1,0,40.87,0.00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,38,48
2136705,4,2,6,1,0,0,40,9,1942,1,1942,0,1,0,0,0.40,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,46,46
2136739,3,1,4,1,0,0,40,6,1924,1,1924,0,0,0,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,64,64
2136770,4,2,5,2,40,9,40,9,1963,1,1959,2,1,0,0,6.70,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,25,29
2136796,3,1,3,2,0,4,0,8,1923,1,1918,2,0,2,0,4.27,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,65,70
2136804,3,2,2,2,0,0,45,10,1949,1,1949,0,1,0,0,3.39,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,39,39
2136812,3,1,8,4,40,9,45,9,1949,1,1946,2,0,1,3,4.41,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,39,42
2136820,4,2,3,2,0,0,40,5,1956,1,1956,0,1,0,0,4.99,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,32,32
2136937,3,1,5,4,40,8,30,5,1952,1,1952,2,1,0,0,13.37,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,36,36
2136960,3,1,7,4,40,5,0,5,1927,1,1928,2,0,0,2,5.16,22.41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,61,60
2136978,3,1,4,3,54,4,0,4,1944,1,1940,2,1,1,0,0.00,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,44,48
2137059,3,1,7,2,15,11,40,11,1940,1,1941,2,1,0,0,0.00,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,48,47
2137067,1,2,4,1,0,0,36,8,1955,1,1955,0,1,0,0,1.30,2.70,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,33,33
2137216,3,1,4,1,0,0,0,9,1926,1,1926,0,1,0,1,6.94,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,62,62
2137281,3,1,4,2,0,5,0,8,1917,1,1913,2,0,0,0,1.02,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,71,75
2137299,3,1,9,5,46,7,0,9,1941,1,1938,2,0,0,0,23.88,124.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,47,50
2137331,3,1,9,2,40,9,50,9,1962,1,1962,2,1,1,0,22.71,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,26,26
2137349,3,1,5,3,0,0,40,3,1947,1,1947,0,1,1,0,0.78,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,41,41
2137380,1,2,2,1,0,0,40,8,1954,1,1954,0,0,0,0,26.95,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,34,34
2137513,3,1,12,3,55,9,0,9,1954,1,1952,2,1,0,1,5.76,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,34,36
2137539,3,1,11,4,40,8,40,8,1958,1,1951,2,1,1,1,73.65,137.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,30,37
2137596,3,1,8,2,0,11,0,8,1916,1,1905,2,1,0,2,0.65,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,72,83
2137604,3,1,9,3,45,9,35,9,1935,1,1935,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,53,53
2137687,3,1,7,2,50,8,40,6,1950,1,1947,2,1,1,1,48.75,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,38,41
2137703,3,1,5,2,0,8,0,4,1927,1,1925,2,0,0,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,61,63
2137745,3,1,7,3,40,8,40,6,1955,1,1955,2,1,1,0,232.96,294.80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,33,33
2137760,3,2,5,2,0,9,40,9,1925,1,1924,2,0,0,1,259.74,414.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,63,64
2137885,3,1,9,3,40,11,40,5,1935,1,1935,2,1,0,1,7.00,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,53,53
2137935,3,1,12,3,50,8,20,6,1936,1,1934,2,1,0,2,22.92,19.92,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,52,54
2138024,5,1,3,2,43,6,0,8,1945,1,1962,2,0,1,1,3.27,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,43,26
2138065,3,1,2,1,0,0,0,4,1911,1,1911,0,0,0,0,0.00,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,77,77
2138115,3,2,8,2,50,8,80,9,1958,1,1954,2,1,1,1,0.00,2.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,30,34
2138149,3,1,3,1,0,0,0,4,1915,1,1915,0,1,0,1,48.49,83.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,73,73
2138198,1,2,3,1,0,0,25,4,1923,1,1923,0,1,0,0,4.14,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,65,65
2138206,3,1,3,1,0,0,24,5,1920,1,1920,0,1,0,1,34.34,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,68,68
2138214,3,1,3,2,0,0,0,5,1931,1,1931,0,0,2,1,0.00,1.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,57,57
2138396,3,1,6,1,0,0,40,5,1932,1,1932,0,1,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,56,56
2138446,3,1,3,2,40,9,40,3,1951,1,1939,2,0,0,3,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,37,49
2138487,3,1,9,3,40,8,40,8,1943,1,1939,2,1,0,1,144.55,238.05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,45,49
2138578,3,1,5,2,0,5,0,5,1922,1,1917,2,0,0,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,66,71
2138644,3,1,5,4,70,8,0,5,1960,1,1960,2,1,0,0,0.00,0.00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,28,28
2138685,3,1,7,2,8,6,0,8,1922,1,1923,2,0,0,0,13.56,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,66,65
2138743,3,1,11,5,40,9,40,9,1950,1,1948,2,1,0,2,12.83,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,38,40
2138776,3,1,12,2,40,11,40,10,1949,1,1942,2,1,2,0,21.85,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,39,46
2138792,3,1,11,3,40,9,40,8,1942,1,1939,2,1,0,1,0.00,2.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,46,49
2138800,3,1,4,2,40,7,0,5,1961,1,1961,2,1,3,0,35.99,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,27,27
2138842,1,2,1,1,0,0,0,3,1941,1,1941,0,1,0,0,5.78,10.80,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,47,47
2138966,3,1,3,1,0,0,43,6,1926,1,1926,0,0,0,0,80.77,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,62,62
2139022,1,2,6,2,0,4,40,5,1925,1,1931,2,1,0,0,35.91,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,63,57
2139113,3,1,8,1,40,8,0,0,1951,0,1951,2,1,0,0,16.20,0.00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,37,37
2139121,3,1,9,2,50,8,0,7,1924,1,1924,2,1,0,0,9.09,0.00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,64,64
2139139,3,2,4,2,0,7,0,3,1923,1,1923,2,1,1,0,5.20,7.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,65,65
2139162,3,1,6,4,15,9,35,5,1933,1,1930,2,0,1,0,11.54,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,55,58
2139220,4,2,6,1,0,0,40,11,1939,1,1939,0,0,0,0,2.44,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,49,49
2139287,3,1,11,4,50,9,0,8,1940,1,1939,2,0,1,1,44.09,0.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,48,49
2139345,5,1,4,2,35,9,35,5,1934,1,1925,2,1,0,0,36.36,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,54,63
2139436,3,1,5,2,0,6,0,3,1920,1,1918,2,0,2,0,0.00,0.79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,68,70
2139477,3,1,7,2,0,8,0,9,1917,1,1915,2,0,0,0,0.00,13.46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,71,73
2139535,3,1,4,6,60,5,30,8,1951,1,1958,2,1,0,2,6.13,0.00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,37,30
2139543,3,1,7,3,38,8,25,8,1939,1,1937,2,1,0,1,7.10,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,49,51
2139626,3,1,11,3,45,11,40,8,1948,1,1946,2,0,1,0,78.69,216.63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,40,42
2139717,1,2,2,1,0,0,20,8,1940,1,1940,0,0,0,0,41.02,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,48,48
2139766,3,1,5,2,0,7,20,8,1917,1,1914,2,0,0,0,61.40,154.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,71,74
2139774,3,1,7,3,60,9,20,9,1934,1,1931,2,0,0,0,54.48,0.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,54,57
2139840,3,1,6,5,45,8,0,5,1952,1,1950,2,1,1,0,0.00,6.36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,36,38
2139865,3,1,3,1,0,0,0,5,1915,1,1915,0,1,0,1,0.00,0.00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,73,73
2139907,3,1,2,1,0,0,0,4,1923,1,1923,0,1,0,0,1.34,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,65,65
2139964,1,2,2,1,0,0,0,5,1911,1,1911,0,0,0,0,9.24,0.00,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,77,77
2140004,3,1,5,2,0,8,0,5,1921,1,1919,2,0,0,0,24.48,103.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,67,69
2140038,3,1,12,3,45,9,45,11,1949,1,1949,2,1,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,39,39
